fecha,regimen_aduanero,refrendo,item,ruc_importador,probable_importador,pais_de_origen,pais_de_procedencia,ciudad_embarque,via_de_transporte,aduana,partida_arancelaria,descripcion_arancelaria,descripcion_producto_comercial,marca,estado_de_mercancia,cantidad,unidad_de_medida,advalorem,us$_fob,us$_flete,us$_seguro,us$_cif,embarcador,empresa_de_transporte,pais_de_embarque,agente_de_aduana,nave,conocimiento_de_embarque,peso_neto_kg,tipo_aforo,dirección_consignatario,caracteristicas,producto,marca_comercial,año_fabricación,modelo_mercaderia,us$_fob_unit,código_tnan,contenedor,conocimiento_embarque,agencia_de_carga,país_de_origen,descripción_arancelaria,país_de_embarque
2021-06-15,importacion_a_consumo,028-2021-10-00483075,4,1790208087001,f.v_-_area_andina_s.a.,italy,italy,genoa,maritimo,guayaquil_maritimo,8481909090,"arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_comp",aireador_cocina,neoperl,nueva,20000.0,numero_de_unidades,0.0,12552.67,313.55,12.32,12878.54,neoperl_,cma-cgm_ecuador_s.a.,italy,01905355-wca_wladimir_coka_asociados_s.a.,cma_cgm_sambhar,,192.13,aforo-aforo_automatico,valle_de_los_chillos_via_amaguana_km_25_principal_s/n,casacade_aireador_cromado,aireador_cocina,neoperl,2021.0,40100102305,0.63,2,0.0,0200734/sh,maritime_services_line_del_ecuador_msl_del_ecuador_s.a.,,,
2021-06-15,importacion_a_consumo,028-2021-10-00483075,8,1790208087001,f.v_-_area_andina_s.a.,italy,italy,genoa,maritimo,guayaquil_maritimo,8204110000,no_ajustables,llave_p_aireador,neoperl,nueva,1000.0,numero_de_unidades,7.46,145.48,3.63,0.15,149.26,neoperl_,cma-cgm_ecuador_s.a.,italy,01905355-wca_wladimir_coka_asociados_s.a.,cma_cgm_sambhar,,2.23,aforo-aforo_automatico,valle_de_los_chillos_via_amaguana_km_25_principal_s/n,llave_instalacion_para_cache_tj_aireadores,llave_p_aireador,neoperl,2021.0,991720001,0.15,0,0.0,0200734/sh,maritime_services_line_del_ecuador_msl_del_ecuador_s.a.,,,
2021-06-15,importacion_a_consumo,028-2021-10-00483075,6,1790208087001,f.v_-_area_andina_s.a.,italy,italy,genoa,maritimo,guayaquil_maritimo,8481909090,"arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_comp",aireador_oculto_coin_slot,neoperl,nueva,250.0,numero_de_unidades,0.0,287.93,7.2,0.28,295.41,neoperl_,cma-cgm_ecuador_s.a.,italy,01905355-wca_wladimir_coka_asociados_s.a.,cma_cgm_sambhar,,4.41,aforo-aforo_automatico,valle_de_los_chillos_via_amaguana_km_25_principal_s/n,cache_honey_comb_pca_cs_aireador,aireador_oculto_coin_slot,neoperl,2021.0,43225845002,1.15,2,0.0,0200734/sh,maritime_services_line_del_ecuador_msl_del_ecuador_s.a.,,,
2021-06-15,importacion_a_consumo,028-2021-10-00483075,5,1790208087001,f.v_-_area_andina_s.a.,italy,italy,genoa,maritimo,guayaquil_maritimo,8204110000,no_ajustables,llave_p_aireador,neoperl,nueva,1000.0,numero_de_unidades,7.46,145.48,3.63,0.15,149.26,neoperl_,cma-cgm_ecuador_s.a.,italy,01905355-wca_wladimir_coka_asociados_s.a.,cma_cgm_sambhar,,2.23,aforo-aforo_automatico,valle_de_los_chillos_via_amaguana_km_25_principal_s/n,llave_instalacion_para_cache_tj_aireadores,llave_p_aireador,neoperl,2021.0,9917200001,0.15,0,0.0,0200734/sh,maritime_services_line_del_ecuador_msl_del_ecuador_s.a.,,,
2021-06-15,importacion_courier,055-2021-91-00481807,1,1790208087001,f.v_-_area_andina_s.a.,italy,italy,panama_city,aerea,quito,8481909090,"arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_comp",aireador,generico,nueva,1100.0,numero_de_unidades,0.0,927.97,4.95,20.0,952.92,neoperl_,dhl_aero_expreso_sa,panama,08777782-dhl_express_ecuador_s.a.,hp2110,,3.38,aforo-aforo_automatico,av_eloy_alfaro_lote_113-a_y_pasje_los_juncos,desconocido,generico,generico,desconocido,generico,0.84,2,0.0,1720548745,dhl_express_ecuador_s.a.,,,
2021-06-16,importacion_a_consumo,028-2021-10-00486382,2403,990022011001,maquinarias_y_vehiculos_s.a._mavesa,japan,united_states,san_diego,maritimo,guayaquil_maritimo,8708299000,los_demas,aireadores_panel_instrumentos,hino,nueva,2.0,numero_de_unidades,3.36,22.0,0.39,0.01,22.4,hino_motors,pormar_transporte_por_mar_s._a.,united_states,01900009-cornejo_&_iglesias_asociados_s.a.,dole_atlantic,,0.16,aforo-aforo_automatico,km_3.5_av_juan_tanca_marengo_s/n,repuestos_automotrices,repuestos_automotrices,hino,2021.0,55650-37060-b0,11.0,0,3.0,s00094518,ecu_-_worldwide_-_(ecuador)_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,93,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,eje_central_-_aireador,generico,nueva,100.0,numero_de_unidades,0.0,221.0,33.05,1.12,255.17,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,57.75,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,eje_central_-_aireador,generico,2021.0,generico,2.21,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,95,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,chumacera_-_aireador,generico,nueva,30.0,numero_de_unidades,0.0,505.8,75.64,2.55,583.99,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,132.18,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,chumacera_-_aireador,generico,2021.0,generico,16.86,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,88,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,eje_estriada_-_aireador,generico,nueva,100.0,numero_de_unidades,0.0,665.0,99.45,3.36,767.81,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,173.78,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,eje_estriada_-_aireador,generico,2021.0,generico,6.65,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,89,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_polea_-_aireador,generico,nueva,200.0,numero_de_unidades,0.0,2430.0,363.41,12.27,2805.68,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,635.02,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_polea_-_aireador,generico,2021.0,generico,12.15,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,90,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_polea_-_aireador,generico,nueva,200.0,numero_de_unidades,0.0,2736.0,409.17,13.82,3158.99,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,714.98,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_polea_-_aireador,generico,2021.0,generico,13.68,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,91,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_polea_-_aireador,generico,nueva,300.0,numero_de_unidades,0.0,1065.0,159.27,5.38,1229.65,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,278.31,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_polea_-_aireador,generico,2021.0,generico,3.55,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,92,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_polea_-_aireador,generico,nueva,300.0,numero_de_unidades,0.0,1065.0,159.27,5.38,1229.65,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,278.31,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_polea_-_aireador,generico,2021.0,generico,3.55,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,94,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,eje_polea_-_aireador,generico,nueva,100.0,numero_de_unidades,0.0,265.0,39.63,1.34,305.97,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,69.25,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,eje_polea_-_aireador,generico,2021.0,generico,2.65,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,100,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,cuna_-_aireador,generico,nueva,100.0,numero_de_unidades,0.0,18.0,2.69,0.09,20.78,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,4.7,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,cuna_-_aireador,generico,2021.0,generico,0.18,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,96,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,chumacera_-_aireador,generico,nueva,20.0,numero_de_unidades,0.0,337.2,50.43,1.7,389.33,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,88.12,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,chumacera_-_aireador,generico,2021.0,generico,16.86,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,98,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,brida_-_aireador,generico,nueva,20.0,numero_de_unidades,0.0,177.8,26.59,0.9,205.29,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,46.46,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,brida_-_aireador,generico,2021.0,generico,8.89,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,99,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pin_-_aireador,generico,nueva,200.0,numero_de_unidades,0.0,258.0,38.58,1.3,297.88,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,67.42,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pin_-_aireador,generico,2021.0,generico,1.29,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,101,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_-_aireador,generico,nueva,80.0,numero_de_unidades,0.0,282.4,42.23,1.43,326.06,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,73.8,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_-_aireador,generico,2021.0,generico,3.53,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,102,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_-_aireador,generico,nueva,80.0,numero_de_unidades,0.0,972.0,145.36,4.91,1122.27,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,254.01,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_-_aireador,generico,2021.0,generico,12.15,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,103,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_-_aireador,generico,nueva,80.0,numero_de_unidades,0.0,247.2,36.97,1.25,285.42,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,64.6,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_-_aireador,generico,2021.0,generico,3.09,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,104,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,bocin_-_aireador,generico,nueva,400.0,numero_de_unidades,0.0,2208.0,330.21,11.15,2549.36,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,577.0,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,bocin_-_aireador,generico,2021.0,generico,5.52,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,105,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,pinon_-_aireador,generico,nueva,80.0,numero_de_unidades,0.0,1094.4,163.67,5.53,1263.6,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,285.99,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,pinon_-_aireador,generico,2021.0,generico,13.68,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-17,importacion_a_consumo,028-2021-10-00489227,97,992211237001,eslive_s.a.,china,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,partes,polea_-_aireador,generico,nueva,60.0,numero_de_unidades,0.0,463.2,69.27,2.34,534.81,jiangsu_super_machinery_factory,broom-ecuador_s.a.,china,01900017-consulcomi_s.a.,rdo_concord,,121.05,aforo-aforo_automatico,hurtado_212_y_machala_jose_antepara,metal/caucho/plastico,polea_-_aireador,generico,2021.0,generico,7.72,0,0.0,asnkg100295,farletza_s.a.,,,
2021-06-18,importacion_courier,055-2021-91-00495295,15,1791705726001,laarcourier_express_s.a.,united_states,united_states,miami,aerea,quito,9807103000,paquetes_por_correos_rápidos_(mensajería_acelerada_o_courier),rallador_pelador_bandeja_aireador_boquilla,generico,nueva,5.0,numero_de_unidades,0.0,56.54,1.98,0.59,59.11,amazon,"united_parcel_service,_co.",united_states,08901068-laarcourier_express_s.a.,n352up,,1.32,desconocido,floripondios_lt4_general_n57-112_y_fray_leonardo_murialdo,desconocido,generico,generico,desconocido,generico,11.31,0,0.0,uio1389334541,laarcourier_express_s.a.,,,
2021-06-21,importacion_a_consumo,028-2021-10-00499787,11,1791883144001,teka_ecuador_s.a.,spain,spain,bilbao,maritimo,guayaquil_maritimo,8481909090,las_demás,aireador,teka,nueva,5.0,numero_de_unidades,5.46,24.6,2.67,0.02,27.29,teka_industrial,mediterranean_shipping_company_del_ecuador_compania_anonima_emessea,spain,01902441-torres_&_torres_agentes_de_aduanas_ttadad_c.a.,msc_julia_r.,,1.68,aforo-aforo_automatico,guayas_/_guayaquil_/_tarqui_/_via_daule_s/n_y_parque_california,aireador_m24,producto_terminado,teka,0.0,r899012,4.92,0,0.0,emgye133714,tiba_ecuador-forwarding_s.a.,,,
2021-06-22,importacion_courier,055-2021-91-00504494,1,1792313511001,reboch_network_marketing_cia._ltda.,argentina,argentina,panama_city,aerea,quito,9807209010,cuya_subpartida_especifica_tenga_un_ad-valorem_menor_o_igual_a_20%,botellas-llave_para_aireadores-tapa_para_gotero-envase-etiqueta,generico,nueva,175.0,numero_de_unidades,60.34,275.8,22.89,2.99,301.68,industrias_pugliese_sa,dhl_aero_expreso_sa,panama,08777782-dhl_express_ecuador_s.a.,hp2110,,15.4,aforo-aforo_automatico,av_eloy_alfaro_lote_113_a_y_psje_juncos_quito_ec,desconocido,generico,generico,desconocido,generico,1.58,0,0.0,8483131790,dhl_express_ecuador_s.a.,,,
2021-06-29,importacion_a_consumo,028-2021-10-00534068,1,1790208087001,f.v_-_area_andina_s.a.,italy,italy,genoa,maritimo,guayaquil_maritimo,8204110000,no_ajustables,llave_p/aireador_oculto,neoperl,nueva,250.0,numero_de_unidades,1.99,35.71,3.89,0.16,39.76,neoperl_,cma-cgm_ecuador_s.a.,italy,01905355-wca_wladimir_coka_asociados_s.a.,cma_cgm_sambhar,,0.9,aforo-aforo_automatico,via_amaguana_km_25_principal_s/n,llave_de_instalacion_para_cache_tt_airadores_amarillo_con_logo,llave_p/aireador_oculto,neoperl,2021.0,02072891,0.14,0,0.0,0209459/sh,maritime_services_line_del_ecuador_msl_del_ecuador_s.a.,,,
2021-06-29,importacion_a_consumo,028-2021-10-00534068,2,1790208087001,f.v_-_area_andina_s.a.,italy,italy,genoa,maritimo,guayaquil_maritimo,8481909090,"arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_comp",aireador_saniperl_dl,fv,nueva,1440.0,numero_de_unidades,0.0,4662.79,507.96,19.84,5190.59,neoperl_,cma-cgm_ecuador_s.a.,italy,01905355-wca_wladimir_coka_asociados_s.a.,cma_cgm_sambhar,,203.4,aforo-aforo_automatico,via_amaguana_km_25_principal_s/n,perlator_honeycomb_aireador_cromado,aireador_saniperl_dl,fv,2021.0,141.e,3.24,2,0.0,0209459/sh,maritime_services_line_del_ecuador_msl_del_ecuador_s.a.,,,
2021-06-30,importacion_a_consumo,028-2021-10-00539441,2,993069337001,tecnificaciones_acuicolas_proqualia_s_a,china,china,desconocido,maritimo,guayaquil_maritimo,8479820000,desconocido,aireador_16_paddle,generico,nueva,47.0,numero_de_unidades,0.0,33934.0,11963.75,184.74,46082.49,desconocido,desconocido,china,01900009-cornejo_&_iglesias_asociados_s.a.,desconocido,,11280.0,aforo-aforo_fisico_intrusivo,desconocido,aerator_16_paddle,aireador_y_sus_partes,generico,2021.0,generico,722.0,0,0.0,desconocido,zz_otros_no_identificados,,,
2021-06-30,importacion_a_consumo,028-2021-10-00539441,1,993069337001,tecnificaciones_acuicolas_proqualia_s_a,china,china,desconocido,maritimo,guayaquil_maritimo,8479820000,desconocido,aireador_16_paddle,generico,nueva,47.0,numero_de_unidades,0.0,29328.0,10339.86,159.66,39827.52,desconocido,desconocido,china,01900009-cornejo_&_iglesias_asociados_s.a.,desconocido,,9917.0,aforo-aforo_fisico_intrusivo,desconocido,aerator_16_paddle,aireador_y_sus_partes,generico,2021.0,generico,624.0,0,0.0,desconocido,zz_otros_no_identificados,,,
2021-06-30,importacion_a_consumo,028-2021-10-00539441,3,993069337001,tecnificaciones_acuicolas_proqualia_s_a,china,china,desconocido,maritimo,guayaquil_maritimo,8479900000,desconocido,aireador_16_paddle,generico,nueva,47.0,numero_de_unidades,0.0,26155.5,9221.36,142.39,35519.25,desconocido,desconocido,china,01900009-cornejo_&_iglesias_asociados_s.a.,desconocido,,8131.0,aforo-aforo_fisico_intrusivo,desconocido,aerator_16_paddle,aireador_y_sus_partes,generico,2021.0,generico,556.5,0,0.0,desconocido,zz_otros_no_identificados,,,
2021-06-30,importacion_a_consumo,028-2021-10-00539441,5,993069337001,tecnificaciones_acuicolas_proqualia_s_a,china,china,desconocido,maritimo,guayaquil_maritimo,8479900000,desconocido,repuesto_de_aireador_eje_de_acero_inoxidable,generico,nueva,10.0,numero_de_unidades,0.0,230.0,81.09,1.25,312.34,desconocido,desconocido,china,01900009-cornejo_&_iglesias_asociados_s.a.,desconocido,,64.0,aforo-aforo_fisico_intrusivo,desconocido,eje_de_acero_inoxidable_8plts_sample_shaft,aireador_y_sus_partes,generico,2021.0,generico,23.0,0,0.0,desconocido,zz_otros_no_identificados,,,
2021-06-30,importacion_a_consumo,028-2021-10-00539441,4,993069337001,tecnificaciones_acuicolas_proqualia_s_a,china,china,desconocido,maritimo,guayaquil_maritimo,8479900000,desconocido,repuesto_de_aireador_eje_de_acero_inoxidable,generico,nueva,10.0,numero_de_unidades,0.0,210.0,74.04,1.14,285.18,desconocido,desconocido,china,01900009-cornejo_&_iglesias_asociados_s.a.,desconocido,,53.0,aforo-aforo_fisico_intrusivo,desconocido,eje_de_acero_inoxidable_6plts_sample_shaft,aireador_y_sus_partes,generico,2021.0,generico,21.0,0,0.0,desconocido,zz_otros_no_identificados,,,
2021-06-30,importacion_a_consumo,028-2021-10-00539441,6,993069337001,tecnificaciones_acuicolas_proqualia_s_a,china,china,desconocido,maritimo,guayaquil_maritimo,8479900000,desconocido,repuesto_de_aireador_motor_3_5_hp,generico,nueva,3.0,numero_de_unidades,0.0,255.0,89.9,1.4,346.3,desconocido,desconocido,china,01900009-cornejo_&_iglesias_asociados_s.a.,desconocido,,84.0,aforo-aforo_fisico_intrusivo,desconocido,motor_3.5hp,aireador_y_sus_partes,generico,2021.0,generico,85.0,0,0.0,desconocido,zz_otros_no_identificados,,,
2021-07-04,importacion_courier,019-2021-91-00549350,3,911319515001,muñoz_bonilla_carlos_mauricio,united_states,united_states,miami,aerea,guayaquil_aereo,8479820000,"para_mezclar,_amasar_o_sobar,_quebrantar,_triturar,_pulverizar,_cribar,_tamizar,_homogeneizar,_emulsionar_o_agitar",aireador_de_pasto,generico,nueva,1.0,numero_de_unidades,0.0,55.88,8.32,0.64,64.84,amazon,tampa_cargo_s.a.,united_states,08777799-rol_cargo_express_s.a.,n334qt,,5.55,aforo-aforo_fisico_intrusivo,av_de_las_americas__e_isidro__ayora,desconocido,generico,generico,desconocido,generico,55.88,0,0.0,1008710,rol_cargo_express_s.a.,,,
2021-07-06,importacion_a_consumo,055-2021-10-00556418,45,1792313511001,reboch_network_marketing_cia._ltda.,argentina,argentina,ezeisa_apt/buenos_aires,aerea,quito,3926909000,los_demás,llave_para_aireadores_especiales,pugliese,nueva,15.0,numero_de_unidades,1.79,10.95,1.75,0.11,12.81,industrias_pugliese_sa,klm_cia_real_holandesa_de_aviacion_sa,argentina,01777789-pinto_salazar_mario_santiago,phckc,,5.39,aforo-aforo_automatico,"av._republica_del_salvador_1082_y_av._naciones_unidas,_edificio_mansion_blanca,_torre_paris,_5to_piso,_oficina_5.1",llave,llave_para_aireadores_especiales,pugliese,2021.0,15201,0.73,0,0.0,0000000tgla0009262,asia_shipping_ecuador_s._a._ase,,,
2021-07-13,importacion_courier,055-2021-91-00578630,1,1790208087001,f.v_-_area_andina_s.a.,italy,italy,panama_city,aerea,quito,8481909090,"arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_comp",aireador-elemento_aireador-aireador_oculto,generico,nueva,2500.0,numero_de_unidades,0.0,1158.34,9.3,20.0,1187.64,good_sun_service_co_ltd,dhl_aero_expreso_sa,panama,08777782-dhl_aero_expreso_sa,hp2110,,8.9,aforo-aforo_automatico,av_eloy_alfaro_lote_113-a_y_psje_los_juncos,desconocido,generico,generico,desconocido,generico,0.46,2,0.0,5428562926,dhl_express_ecuador_s.a.,,,
2021-07-14,importacion_a_consumo,028-2021-10-00582253,309,990022011001,maquinarias_y_vehiculos_s.a._mavesa,japan,united_states,san_diego,maritimo,guayaquil_maritimo,8708299000,los_demas,aireadores_panel_instrumentos,hino,nueva,2.0,numero_de_unidades,3.38,22.02,0.49,0.01,22.52,hino_motors,pormar_transporte_por_mar_s._a.,united_states,01900009-cornejo_&_iglesias_asociados_s.a.,dole_caribbean,,0.16,aforo-aforo_automatico,km_3.5_av_juan_tanca_marengo_s/n,repuestos_automotrices,repuestos_automotrices,hino,2021.0,55650-37060-b0,11.01,0,1.0,s00096377,ecu_-_worldwide_-_(ecuador)_s.a.,,,
2021-07-14,importacion_a_consumo,028-2021-10-00585081,4,993312169001,ecumix_s.a.,united_states,italy,genoa,maritimo,guayaquil_maritimo,8479892000,humectadores_y_deshumectadores_(excepto_los_aparatos_de_las_partidas_84.15_u_84.24),aireadores_para_silos,wamgroup,nueva,16.0,numero_de_unidades,0.0,238.66,11.63,0.38,250.67,export_wamgroup_llc,cma-cgm_ecuador_s.a.,italy,01900019-acosta_mendoza_roberto_manuel_emilio,cma_cgm_sambhar,,7.88,aforo-aforo_fisico_intrusivo,guayas_/_guayaquil_/_tarqui_/_quinquellas_s/n_y_eucaliptos,para_la_industria_hormigonera,presion_de_trabajo_0.2_bares,wamgroup,2021.0,u025,14.92,0,1.0,303276,inca_lines_del_ecuador_incalines_s.a.,,,
2021-07-15,importacion_a_consumo,028-2021-10-00588767,32,990022011001,maquinarias_y_vehiculos_s.a._mavesa,japan,united_states,san_diego,maritimo,guayaquil_maritimo,8708299000,los_demas,aireadores_panel_instrumentos,hino,nueva,1.0,numero_de_unidades,1.67,10.99,0.16,0.01,11.16,hino_motors,pormar_transporte_por_mar_s._a.,united_states,01900009-cornejo_&_iglesias_asociados_s.a.,dole_caribbean,,0.08,aforo-aforo_automatico,km_3.5_av_juan_tanca_marengo_s/n,repuestos_automotrices,repuestos_automotrices,hino,2021.0,55650-37060-b0,10.99,0,0.0,s00097158,ecu_-_worldwide_-_(ecuador)_s.a.,,,
2021-07-19,importacion_a_consumo,028-2021-10-00595761,19,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,ningbo,maritimo,guayaquil_maritimo,8483409100,"reductores,_multiplicadores_y_variadores_de_velocidad",cajas_de_aireador_electrico,generico,nueva,40.0,numero_de_unidades,0.0,2800.0,319.67,31.17,3150.84,taizhou_yangtian_machinery_y_electric_co_ltd,mediterranean_shipping_company_del_ecuador_compania_anonima_emessea,china,01900009-cornejo_&_iglesias_asociados_s.a.,valor,,197.91,aforo-aforo_automatico,25_de_junio_106_y_esmeraldas,cajas_de_aireador_electrico,cajas_de_aireador_electrico,generico,2021.0,generico,70.0,0,0.0,asngb103572,farletza_s.a.,,,
